name,date,cases
Goshen,2020-07-02,8
Granby,2020-07-02,22
Greenwich,2020-07-02,836
Griswold,2020-07-02,32
Groton,2020-07-02,127
Guilford,2020-07-02,102
Haddam,2020-07-02,30
Hamden,2020-07-02,1036
Hampton,2020-07-02,2
Hartford,2020-07-02,2600
Hartland,2020-07-02,6
Harwinton,2020-07-02,31
Hebron,2020-07-02,29
Kent,2020-07-02,8
Killingly,2020-07-02,35
Killingworth,2020-07-02,13
Lebanon,2020-07-02,26
Ledyard,2020-07-02,22
Lisbon,2020-07-02,10
Litchfield,2020-07-02,40
Lyme,2020-07-02,2
Madison,2020-07-02,150
Manchester,2020-07-02,755
Mansfield,2020-07-02,35
Marlborough,2020-07-02,95
Meriden,2020-07-02,893
Middlebury,2020-07-02,47
Middlefield,2020-07-02,18
Middletown,2020-07-02,623
Milford,2020-07-02,672
Monroe,2020-07-02,119
Montville,2020-07-02,289
Morris,2020-07-02,14
Naugatuck,2020-07-02,395
New Britain,2020-07-02,1090
New Canaan,2020-07-02,175
New Fairfield,2020-07-02,113
New Hartford,2020-07-02,25
New Haven,2020-07-02,2695
New London,2020-07-02,165
New Milford,2020-07-02,297
Newington,2020-07-02,394
Newtown,2020-07-02,243
Norfolk,2020-07-02,12
North Branford,2020-07-02,87
North Canaan,2020-07-02,6
North Haven,2020-07-02,266
North Stonington,2020-07-02,15
Norwalk,2020-07-02,2078
Norwich,2020-07-02,107
Old Lyme,2020-07-02,21
Old Saybrook,2020-07-02,112
Orange,2020-07-02,126
Oxford,2020-07-02,82
Plainfield,2020-07-02,40
Plainville,2020-07-02,175
Plymouth,2020-07-02,73
Pomfret,2020-07-02,13
Portland,2020-07-02,71
Preston,2020-07-02,15
Prospect,2020-07-02,65
Putnam,2020-07-02,31
Redding,2020-07-02,69
Ridgefield,2020-07-02,214
Rocky Hill,2020-07-02,421
Roxbury,2020-07-02,8
Salem,2020-07-02,6
Salisbury,2020-07-02,13
Scotland,2020-07-02,0
Seymour,2020-07-02,231
Sharon,2020-07-02,14
Shelton,2020-07-02,631
Sherman,2020-07-02,16
Simsbury,2020-07-02,129
Somers,2020-07-02,287
South Windsor,2020-07-02,171
Southbury,2020-07-02,200
Southington,2020-07-02,341
Sprague,2020-07-02,5
Stafford,2020-07-02,118
Stamford,2020-07-02,3304
Sterling,2020-07-02,2
Stonington,2020-07-02,31
Stratford,2020-07-02,866
Suffield,2020-07-02,145
Thomaston,2020-07-02,59
Thompson,2020-07-02,40
Tolland,2020-07-02,49
Torrington,2020-07-02,546
Trumbull,2020-07-02,563
Union,2020-07-02,5
Vernon,2020-07-02,209
Voluntown,2020-07-02,9
Wallingford,2020-07-02,492
Warren,2020-07-02,5
Washington,2020-07-02,23
Waterbury,2020-07-02,2018
Waterford,2020-07-02,171
Watertown,2020-07-02,153
West Hartford,2020-07-02,704
West Haven,2020-07-02,1072
Westbrook,2020-07-02,32
Weston,2020-07-02,65
Westport,2020-07-02,307
Wethersfield,2020-07-02,252
Willington,2020-07-02,15
Wilton,2020-07-02,221
Winchester,2020-07-02,52
Windham,2020-07-02,266
Windsor,2020-07-02,581
Windsor Locks,2020-07-02,119
Wolcott,2020-07-02,111
Woodbridge,2020-07-02,147
Woodbury,2020-07-02,52
Woodstock,2020-07-02,16
Andover,2020-07-05,9
Ansonia,2020-07-05,287
Ashford,2020-07-05,19
Avon,2020-07-05,143
Barkhamsted,2020-07-05,27
Beacon Falls,2020-07-05,56
Berlin,2020-07-05,164
Bethany,2020-07-05,38
Bethel,2020-07-05,260
Bethlehem,2020-07-05,12
Bloomfield,2020-07-05,517
Bolton,2020-07-05,23
Bozrah,2020-07-05,7
Branford,2020-07-05,344
Bridgeport,2020-07-05,3697
Bridgewater,2020-07-05,10
Bristol,2020-07-05,614
Brookfield,2020-07-05,167
Brooklyn,2020-07-05,127
Burlington,2020-07-05,25
Canaan,2020-07-05,0
Canterbury,2020-07-05,15
Canton,2020-07-05,93
Chaplin,2020-07-05,3
Cheshire,2020-07-05,217
Chester,2020-07-05,46
Clinton,2020-07-05,62
Colchester,2020-07-05,56
Colebrook,2020-07-05,3
Columbia,2020-07-05,25
Cornwall,2020-07-05,5
Coventry,2020-07-05,46
Cromwell,2020-07-05,135
Danbury,2020-07-05,1930
Darien,2020-07-05,212
Deep River,2020-07-05,15
Derby,2020-07-05,169
Durham,2020-07-05,39
East Granby,2020-07-05,10
East Haddam,2020-07-05,18
East Hampton,2020-07-05,49
East Hartford,2020-07-05,898
East Haven,2020-07-05,423
East Lyme,2020-07-05,158
East Windsor,2020-07-05,158
Eastford,2020-07-05,8
Easton,2020-07-05,32
Ellington,2020-07-05,69
Enfield,2020-07-05,603
Essex,2020-07-05,50
Fairfield,2020-07-05,655
Farmington,2020-07-05,215
Franklin,2020-07-05,6
Glastonbury,2020-07-05,297
Goshen,2020-07-05,9
Granby,2020-07-05,26
Greenwich,2020-07-05,842
Griswold,2020-07-05,33
Groton,2020-07-05,133
Guilford,2020-07-05,103
Haddam,2020-07-05,30
Hamden,2020-07-05,1039
Hampton,2020-07-05,2
Hartford,2020-07-05,2626
Hartland,2020-07-05,6
Harwinton,2020-07-05,31
Hebron,2020-07-05,29
Kent,2020-07-05,8
Killingly,2020-07-05,35
Killingworth,2020-07-05,14
Lebanon,2020-07-05,27
Ledyard,2020-07-05,24
Lisbon,2020-07-05,9
Litchfield,2020-07-05,42
Lyme,2020-07-05,2
Madison,2020-07-05,151
Manchester,2020-07-05,763
Mansfield,2020-07-05,37
Marlborough,2020-07-05,95
Meriden,2020-07-05,900
Middlebury,2020-07-05,48
Middlefield,2020-07-05,18
Middletown,2020-07-05,628
Milford,2020-07-05,673
Monroe,2020-07-05,120
Montville,2020-07-05,288
Morris,2020-07-05,14
Naugatuck,2020-07-05,398
New Britain,2020-07-05,1100
New Canaan,2020-07-05,182
New Fairfield,2020-07-05,113
New Hartford,2020-07-05,27
New Haven,2020-07-05,2706
New London,2020-07-05,169
New Milford,2020-07-05,297
Newington,2020-07-05,395
Newtown,2020-07-05,243
Norfolk,2020-07-05,12
North Branford,2020-07-05,88
North Canaan,2020-07-05,6
North Haven,2020-07-05,264
North Stonington,2020-07-05,15
Norwalk,2020-07-05,2082
Norwich,2020-07-05,108
Old Lyme,2020-07-05,21
Old Saybrook,2020-07-05,113
Orange,2020-07-05,128
Oxford,2020-07-05,82
Plainfield,2020-07-05,40
Plainville,2020-07-05,175
Plymouth,2020-07-05,73
Pomfret,2020-07-05,13
Portland,2020-07-05,71
Preston,2020-07-05,15
Prospect,2020-07-05,65
Putnam,2020-07-05,31
Redding,2020-07-05,69
Ridgefield,2020-07-05,217
Rocky Hill,2020-07-05,422
Roxbury,2020-07-05,8
Salem,2020-07-05,6
Salisbury,2020-07-05,13
Scotland,2020-07-05,0
Seymour,2020-07-05,233
Sharon,2020-07-05,14
Shelton,2020-07-05,636
Sherman,2020-07-05,16
Simsbury,2020-07-05,130
Somers,2020-07-05,286
South Windsor,2020-07-05,170
Southbury,2020-07-05,200
Southington,2020-07-05,343
Sprague,2020-07-05,5
Stafford,2020-07-05,120
Stamford,2020-07-05,3317
Sterling,2020-07-05,2
Stonington,2020-07-05,32
Stratford,2020-07-05,869
Suffield,2020-07-05,146
Thomaston,2020-07-05,60
Thompson,2020-07-05,41
Tolland,2020-07-05,50
Torrington,2020-07-05,548
Trumbull,2020-07-05,564
Union,2020-07-05,5
Vernon,2020-07-05,211
Voluntown,2020-07-05,9
Wallingford,2020-07-05,491
Warren,2020-07-05,5
Washington,2020-07-05,23
Waterbury,2020-07-05,2028
Waterford,2020-07-05,173
Watertown,2020-07-05,153
West Hartford,2020-07-05,705
West Haven,2020-07-05,1073
Westbrook,2020-07-05,33
Weston,2020-07-05,65
Westport,2020-07-05,312
Wethersfield,2020-07-05,253
Willington,2020-07-05,15
Wilton,2020-07-05,223
Winchester,2020-07-05,52
Windham,2020-07-05,272
Windsor,2020-07-05,583
Windsor Locks,2020-07-05,119
Wolcott,2020-07-05,111
Woodbridge,2020-07-05,147
Woodbury,2020-07-05,52
Woodstock,2020-07-05,16
Andover,2020-07-06,9
Ansonia,2020-07-06,287
Ashford,2020-07-06,19
Avon,2020-07-06,143
Barkhamsted,2020-07-06,27
Beacon Falls,2020-07-06,56
Berlin,2020-07-06,164
Bethany,2020-07-06,38
Bethel,2020-07-06,259
Bethlehem,2020-07-06,12
Bloomfield,2020-07-06,517
Bolton,2020-07-06,23
Bozrah,2020-07-06,7
Branford,2020-07-06,344
Bridgeport,2020-07-06,3701
Bridgewater,2020-07-06,10
Bristol,2020-07-06,615
Brookfield,2020-07-06,167
Brooklyn,2020-07-06,128
Burlington,2020-07-06,25
Canaan,2020-07-06,0
Canterbury,2020-07-06,15
Canton,2020-07-06,93
Chaplin,2020-07-06,3
Cheshire,2020-07-06,217
Chester,2020-07-06,46
Clinton,2020-07-06,62
Colchester,2020-07-06,56
Colebrook,2020-07-06,3
Columbia,2020-07-06,25
Cornwall,2020-07-06,5
Coventry,2020-07-06,46
Cromwell,2020-07-06,135
Danbury,2020-07-06,1931
Darien,2020-07-06,213
Deep River,2020-07-06,15
Derby,2020-07-06,170
Durham,2020-07-06,39
East Granby,2020-07-06,10
East Haddam,2020-07-06,18
East Hampton,2020-07-06,49
East Hartford,2020-07-06,900
East Haven,2020-07-06,423
East Lyme,2020-07-06,159
East Windsor,2020-07-06,158
Eastford,2020-07-06,8
Easton,2020-07-06,32
Ellington,2020-07-06,70
Enfield,2020-07-06,605
Essex,2020-07-06,50
Fairfield,2020-07-06,655
Farmington,2020-07-06,215
Franklin,2020-07-06,6
Glastonbury,2020-07-06,298
Goshen,2020-07-06,10
Granby,2020-07-06,27
Greenwich,2020-07-06,843
Griswold,2020-07-06,33
Groton,2020-07-06,135
Guilford,2020-07-06,103
Haddam,2020-07-06,30
Hamden,2020-07-06,1040
Hampton,2020-07-06,2
Hartford,2020-07-06,2627
Hartland,2020-07-06,6
Harwinton,2020-07-06,31
Hebron,2020-07-06,29
Kent,2020-07-06,8
Killingly,2020-07-06,35
Killingworth,2020-07-06,14
Lebanon,2020-07-06,27
Ledyard,2020-07-06,24
Lisbon,2020-07-06,9
Litchfield,2020-07-06,42
Lyme,2020-07-06,2
Madison,2020-07-06,151
Manchester,2020-07-06,764
Mansfield,2020-07-06,37
Marlborough,2020-07-06,96
Meriden,2020-07-06,902
Middlebury,2020-07-06,48
Middlefield,2020-07-06,18
Middletown,2020-07-06,628
Milford,2020-07-06,673
Monroe,2020-07-06,120
Montville,2020-07-06,287
Morris,2020-07-06,14
Naugatuck,2020-07-06,399
New Britain,2020-07-06,1101
New Canaan,2020-07-06,182
New Fairfield,2020-07-06,113
New Hartford,2020-07-06,28
New Haven,2020-07-06,2707
New London,2020-07-06,169
New Milford,2020-07-06,297
Newington,2020-07-06,397
Newtown,2020-07-06,243
Norfolk,2020-07-06,12
North Branford,2020-07-06,88
North Canaan,2020-07-06,6
North Haven,2020-07-06,265
North Stonington,2020-07-06,15
Norwalk,2020-07-06,2085
Norwich,2020-07-06,111
Old Lyme,2020-07-06,21
Old Saybrook,2020-07-06,112
Orange,2020-07-06,128
Oxford,2020-07-06,82
Plainfield,2020-07-06,40
Plainville,2020-07-06,175
Plymouth,2020-07-06,74
Pomfret,2020-07-06,13
Portland,2020-07-06,71
Preston,2020-07-06,16
Prospect,2020-07-06,65
Putnam,2020-07-06,31
Redding,2020-07-06,69
Ridgefield,2020-07-06,219
Rocky Hill,2020-07-06,422
Roxbury,2020-07-06,8
Salem,2020-07-06,6
Salisbury,2020-07-06,13
Scotland,2020-07-06,0
Seymour,2020-07-06,233
Sharon,2020-07-06,14
Shelton,2020-07-06,636
Sherman,2020-07-06,16
Simsbury,2020-07-06,132
Somers,2020-07-06,285
South Windsor,2020-07-06,170
Southbury,2020-07-06,200
Southington,2020-07-06,343
Sprague,2020-07-06,5
Stafford,2020-07-06,120
Stamford,2020-07-06,3319
Sterling,2020-07-06,2
Stonington,2020-07-06,34
Stratford,2020-07-06,869
Suffield,2020-07-06,147
Thomaston,2020-07-06,60
Thompson,2020-07-06,41
Tolland,2020-07-06,50
Torrington,2020-07-06,549
Trumbull,2020-07-06,564
Union,2020-07-06,5
Vernon,2020-07-06,211
Voluntown,2020-07-06,9
Wallingford,2020-07-06,492
Warren,2020-07-06,5
Washington,2020-07-06,23
Waterbury,2020-07-06,2031
Waterford,2020-07-06,173
Watertown,2020-07-06,153
West Hartford,2020-07-06,708
West Haven,2020-07-06,1073
Westbrook,2020-07-06,33
Weston,2020-07-06,65
Westport,2020-07-06,313
Wethersfield,2020-07-06,253
Willington,2020-07-06,15
Wilton,2020-07-06,223
Winchester,2020-07-06,52
Windham,2020-07-06,274
Windsor,2020-07-06,582
Windsor Locks,2020-07-06,119
Wolcott,2020-07-06,111
Woodbridge,2020-07-06,147
Woodbury,2020-07-06,52
Woodstock,2020-07-06,16
Andover,2020-07-07,9
Ansonia,2020-07-07,287
Ashford,2020-07-07,19
Avon,2020-07-07,143
Barkhamsted,2020-07-07,27
Beacon Falls,2020-07-07,56
Berlin,2020-07-07,165
Bethany,2020-07-07,38
Bethel,2020-07-07,261
Bethlehem,2020-07-07,12
Bloomfield,2020-07-07,520
Bolton,2020-07-07,23
Bozrah,2020-07-07,7
Branford,2020-07-07,344
Bridgeport,2020-07-07,3707
Bridgewater,2020-07-07,10
Bristol,2020-07-07,616
Brookfield,2020-07-07,167
Brooklyn,2020-07-07,128
Burlington,2020-07-07,25
Canaan,2020-07-07,0
Canterbury,2020-07-07,15
Canton,2020-07-07,93
Chaplin,2020-07-07,3
Cheshire,2020-07-07,218
Chester,2020-07-07,46
Clinton,2020-07-07,62
Colchester,2020-07-07,56
Colebrook,2020-07-07,3
Columbia,2020-07-07,25
Cornwall,2020-07-07,5
Coventry,2020-07-07,46
Cromwell,2020-07-07,136
Danbury,2020-07-07,1931
Darien,2020-07-07,214
Deep River,2020-07-07,15
Derby,2020-07-07,170
Durham,2020-07-07,40
East Granby,2020-07-07,10
East Haddam,2020-07-07,18
East Hampton,2020-07-07,49
East Hartford,2020-07-07,899
East Haven,2020-07-07,423
East Lyme,2020-07-07,159
East Windsor,2020-07-07,158
Eastford,2020-07-07,8
Easton,2020-07-07,32
Ellington,2020-07-07,70
Enfield,2020-07-07,605
Essex,2020-07-07,50
Fairfield,2020-07-07,656
Farmington,2020-07-07,215
Franklin,2020-07-07,6
Glastonbury,2020-07-07,299
Goshen,2020-07-07,10
Granby,2020-07-07,27
Greenwich,2020-07-07,844
Griswold,2020-07-07,33
Groton,2020-07-07,134
Guilford,2020-07-07,103
Haddam,2020-07-07,31
Hamden,2020-07-07,1041
Hampton,2020-07-07,2
Hartford,2020-07-07,2634
Hartland,2020-07-07,6
Harwinton,2020-07-07,31
Hebron,2020-07-07,29
Kent,2020-07-07,8
Killingly,2020-07-07,35
Killingworth,2020-07-07,15
Lebanon,2020-07-07,27
Ledyard,2020-07-07,24
Lisbon,2020-07-07,9
Litchfield,2020-07-07,42
Lyme,2020-07-07,2
Madison,2020-07-07,152
Manchester,2020-07-07,765
Mansfield,2020-07-07,37
Marlborough,2020-07-07,96
Meriden,2020-07-07,903
Middlebury,2020-07-07,48
Middlefield,2020-07-07,18
Middletown,2020-07-07,631
Milford,2020-07-07,674
Monroe,2020-07-07,122
Montville,2020-07-07,288
Morris,2020-07-07,14
Naugatuck,2020-07-07,399
New Britain,2020-07-07,1102
New Canaan,2020-07-07,182
New Fairfield,2020-07-07,114
New Hartford,2020-07-07,28
New Haven,2020-07-07,2710
New London,2020-07-07,172
New Milford,2020-07-07,298
Newington,2020-07-07,398
Newtown,2020-07-07,242
Norfolk,2020-07-07,12
North Branford,2020-07-07,88
North Canaan,2020-07-07,6
North Haven,2020-07-07,265
North Stonington,2020-07-07,15
Norwalk,2020-07-07,2086
Norwich,2020-07-07,112
Old Lyme,2020-07-07,21
Old Saybrook,2020-07-07,114
Orange,2020-07-07,128
Oxford,2020-07-07,82
Plainfield,2020-07-07,40
Plainville,2020-07-07,175
Plymouth,2020-07-07,74
Pomfret,2020-07-07,13
Portland,2020-07-07,72
Preston,2020-07-07,16
Prospect,2020-07-07,65
Putnam,2020-07-07,31
Redding,2020-07-07,69
Ridgefield,2020-07-07,219
Rocky Hill,2020-07-07,423
Roxbury,2020-07-07,8
Salem,2020-07-07,6
Salisbury,2020-07-07,13
Scotland,2020-07-07,0
Seymour,2020-07-07,233
Sharon,2020-07-07,14
Shelton,2020-07-07,635
Sherman,2020-07-07,16
Simsbury,2020-07-07,133
Somers,2020-07-07,286
South Windsor,2020-07-07,170
Southbury,2020-07-07,200
Southington,2020-07-07,343
Sprague,2020-07-07,5
Stafford,2020-07-07,120
Stamford,2020-07-07,3326
Sterling,2020-07-07,2
Stonington,2020-07-07,34
Stratford,2020-07-07,870
Suffield,2020-07-07,147
Thomaston,2020-07-07,60
Thompson,2020-07-07,40
Tolland,2020-07-07,50
Torrington,2020-07-07,548
Trumbull,2020-07-07,564
Union,2020-07-07,5
Vernon,2020-07-07,211
Voluntown,2020-07-07,9
Wallingford,2020-07-07,492
Warren,2020-07-07,5
Washington,2020-07-07,23
Waterbury,2020-07-07,2036
Waterford,2020-07-07,173
Watertown,2020-07-07,153
West Hartford,2020-07-07,711
West Haven,2020-07-07,1073
Westbrook,2020-07-07,34
Weston,2020-07-07,65
Westport,2020-07-07,313
Wethersfield,2020-07-07,255
Willington,2020-07-07,15
Wilton,2020-07-07,224
Winchester,2020-07-07,53
Windham,2020-07-07,274
Windsor,2020-07-07,583
Windsor Locks,2020-07-07,119
Wolcott,2020-07-07,111
Woodbridge,2020-07-07,147
Woodbury,2020-07-07,52
Woodstock,2020-07-07,16
Andover,2020-07-08,9
Ansonia,2020-07-08,287
Ashford,2020-07-08,19
Avon,2020-07-08,143
Barkhamsted,2020-07-08,27
Beacon Falls,2020-07-08,56
Berlin,2020-07-08,165
Bethany,2020-07-08,38
Bethel,2020-07-08,262
Bethlehem,2020-07-08,12
Bloomfield,2020-07-08,519
Bolton,2020-07-08,23
Bozrah,2020-07-08,7
Branford,2020-07-08,344
Bridgeport,2020-07-08,3712
Bridgewater,2020-07-08,10
Bristol,2020-07-08,616
Brookfield,2020-07-08,167
Brooklyn,2020-07-08,128
Burlington,2020-07-08,26
Canaan,2020-07-08,0
Canterbury,2020-07-08,15
Canton,2020-07-08,93
Chaplin,2020-07-08,4
Cheshire,2020-07-08,218
Chester,2020-07-08,46
Clinton,2020-07-08,62
Colchester,2020-07-08,56
Colebrook,2020-07-08,3
Columbia,2020-07-08,25
Cornwall,2020-07-08,5
Coventry,2020-07-08,47
Cromwell,2020-07-08,137
Danbury,2020-07-08,1931
Darien,2020-07-08,216
Deep River,2020-07-08,15
Derby,2020-07-08,170
Durham,2020-07-08,40
East Granby,2020-07-08,10
East Haddam,2020-07-08,18
East Hampton,2020-07-08,50
East Hartford,2020-07-08,901
East Haven,2020-07-08,422
East Lyme,2020-07-08,160
East Windsor,2020-07-08,158
Eastford,2020-07-08,8
Easton,2020-07-08,32
Ellington,2020-07-08,70
Enfield,2020-07-08,607
Essex,2020-07-08,50
Fairfield,2020-07-08,657
Farmington,2020-07-08,216
Franklin,2020-07-08,7
Glastonbury,2020-07-08,301
Goshen,2020-07-08,10
Granby,2020-07-08,27
Greenwich,2020-07-08,845
Griswold,2020-07-08,33
Groton,2020-07-08,136
Guilford,2020-07-08,103
Haddam,2020-07-08,30
Hamden,2020-07-08,1045
Hampton,2020-07-08,2
Hartford,2020-07-08,2643
Hartland,2020-07-08,6
Harwinton,2020-07-08,31
Hebron,2020-07-08,29
Kent,2020-07-08,8
Killingly,2020-07-08,35
Killingworth,2020-07-08,15
Lebanon,2020-07-08,27
Ledyard,2020-07-08,24
Lisbon,2020-07-08,9
Litchfield,2020-07-08,42
Lyme,2020-07-08,2
Madison,2020-07-08,152
Manchester,2020-07-08,769
Mansfield,2020-07-08,37
Marlborough,2020-07-08,96
Meriden,2020-07-08,905
Middlebury,2020-07-08,48
Middlefield,2020-07-08,18
Middletown,2020-07-08,631
Milford,2020-07-08,676
Monroe,2020-07-08,122
Montville,2020-07-08,287
Morris,2020-07-08,14
Naugatuck,2020-07-08,401
New Britain,2020-07-08,1104
New Canaan,2020-07-08,183
New Fairfield,2020-07-08,114
New Hartford,2020-07-08,28
New Haven,2020-07-08,2717
New London,2020-07-08,177
New Milford,2020-07-08,299
Newington,2020-07-08,399
Newtown,2020-07-08,242
Norfolk,2020-07-08,12
North Branford,2020-07-08,88
North Canaan,2020-07-08,6
North Haven,2020-07-08,265
North Stonington,2020-07-08,15
Norwalk,2020-07-08,2089
Norwich,2020-07-08,113
Old Lyme,2020-07-08,21
Old Saybrook,2020-07-08,114
Orange,2020-07-08,128
Oxford,2020-07-08,82
Plainfield,2020-07-08,40
Plainville,2020-07-08,175
Plymouth,2020-07-08,74
Pomfret,2020-07-08,13
Portland,2020-07-08,74
Preston,2020-07-08,16
Prospect,2020-07-08,65
Putnam,2020-07-08,33
Redding,2020-07-08,69
Ridgefield,2020-07-08,219
Rocky Hill,2020-07-08,424
Roxbury,2020-07-08,8
Salem,2020-07-08,6
Salisbury,2020-07-08,13
Scotland,2020-07-08,0
Seymour,2020-07-08,234
Sharon,2020-07-08,14
Shelton,2020-07-08,635
Sherman,2020-07-08,16
Simsbury,2020-07-08,134
Somers,2020-07-08,286
South Windsor,2020-07-08,170
Southbury,2020-07-08,200
Southington,2020-07-08,344
Sprague,2020-07-08,5
Stafford,2020-07-08,120
Stamford,2020-07-08,3333
Sterling,2020-07-08,2
Stonington,2020-07-08,35
Stratford,2020-07-08,873
Suffield,2020-07-08,148
Thomaston,2020-07-08,60
Thompson,2020-07-08,40
Tolland,2020-07-08,50
Torrington,2020-07-08,548
Trumbull,2020-07-08,564
Union,2020-07-08,5
Vernon,2020-07-08,212
Voluntown,2020-07-08,9
Wallingford,2020-07-08,492
Warren,2020-07-08,5
Washington,2020-07-08,23
Waterbury,2020-07-08,2042
Waterford,2020-07-08,174
Watertown,2020-07-08,153
West Hartford,2020-07-08,713
West Haven,2020-07-08,1074
Westbrook,2020-07-08,34
Weston,2020-07-08,65
Westport,2020-07-08,316
Wethersfield,2020-07-08,255
Willington,2020-07-08,15
Wilton,2020-07-08,224
Winchester,2020-07-08,53
Windham,2020-07-08,275
Windsor,2020-07-08,585
Windsor Locks,2020-07-08,119
Wolcott,2020-07-08,111
Woodbridge,2020-07-08,146
Woodbury,2020-07-08,52
Woodstock,2020-07-08,16
Andover,2020-07-09,9
Ansonia,2020-07-09,289
Ashford,2020-07-09,19
Avon,2020-07-09,143
Barkhamsted,2020-07-09,27
Beacon Falls,2020-07-09,57
Berlin,2020-07-09,166
Bethany,2020-07-09,38
Bethel,2020-07-09,262
Bethlehem,2020-07-09,12
Bloomfield,2020-07-09,519
Bolton,2020-07-09,23
Bozrah,2020-07-09,7
Branford,2020-07-09,344
Bridgeport,2020-07-09,3713
Bridgewater,2020-07-09,10
Bristol,2020-07-09,617
Brookfield,2020-07-09,167
Brooklyn,2020-07-09,128
Burlington,2020-07-09,26
Canaan,2020-07-09,0
Canterbury,2020-07-09,15
Canton,2020-07-09,93
Chaplin,2020-07-09,4
Cheshire,2020-07-09,220
Chester,2020-07-09,47
Clinton,2020-07-09,62
Colchester,2020-07-09,56
Colebrook,2020-07-09,3
Columbia,2020-07-09,25
Cornwall,2020-07-09,5
Coventry,2020-07-09,47
Cromwell,2020-07-09,137
Danbury,2020-07-09,1936
Darien,2020-07-09,217
Deep River,2020-07-09,15
Derby,2020-07-09,170
Durham,2020-07-09,40
East Granby,2020-07-09,10
East Haddam,2020-07-09,18
East Hampton,2020-07-09,50
East Hartford,2020-07-09,903
East Haven,2020-07-09,422
East Lyme,2020-07-09,160
East Windsor,2020-07-09,158
Eastford,2020-07-09,8
Easton,2020-07-09,32
Ellington,2020-07-09,70
Enfield,2020-07-09,607
Essex,2020-07-09,50
Fairfield,2020-07-09,657
Farmington,2020-07-09,216
Franklin,2020-07-09,7
Glastonbury,2020-07-09,300
Goshen,2020-07-09,10
Granby,2020-07-09,27
Greenwich,2020-07-09,845
Griswold,2020-07-09,33
Groton,2020-07-09,138
Guilford,2020-07-09,103
Haddam,2020-07-09,30
Hamden,2020-07-09,1046
Hampton,2020-07-09,2
Hartford,2020-07-09,2653
Hartland,2020-07-09,6
Harwinton,2020-07-09,31
Hebron,2020-07-09,29
Kent,2020-07-09,8
Killingly,2020-07-09,35
Killingworth,2020-07-09,15
Lebanon,2020-07-09,27
Ledyard,2020-07-09,24
Lisbon,2020-07-09,9
Litchfield,2020-07-09,42
Lyme,2020-07-09,2
Madison,2020-07-09,152
Manchester,2020-07-09,772
Mansfield,2020-07-09,38
Marlborough,2020-07-09,96
Meriden,2020-07-09,906
Middlebury,2020-07-09,48
Middlefield,2020-07-09,18
Middletown,2020-07-09,632
Milford,2020-07-09,676
Monroe,2020-07-09,123
Montville,2020-07-09,287
Morris,2020-07-09,15
Naugatuck,2020-07-09,401
New Britain,2020-07-09,1102
New Canaan,2020-07-09,184
New Fairfield,2020-07-09,114
New Hartford,2020-07-09,28
New Haven,2020-07-09,2723
New London,2020-07-09,178
New Milford,2020-07-09,299
Newington,2020-07-09,401
Newtown,2020-07-09,241
Norfolk,2020-07-09,12
North Branford,2020-07-09,88
North Canaan,2020-07-09,6
North Haven,2020-07-09,266
North Stonington,2020-07-09,15
Norwalk,2020-07-09,2092
Norwich,2020-07-09,113
Old Lyme,2020-07-09,21
Old Saybrook,2020-07-09,114
Orange,2020-07-09,128
Oxford,2020-07-09,82
Plainfield,2020-07-09,40
Plainville,2020-07-09,175
Plymouth,2020-07-09,74
Pomfret,2020-07-09,13
Portland,2020-07-09,73
Preston,2020-07-09,16
Prospect,2020-07-09,65
Putnam,2020-07-09,33
Redding,2020-07-09,69
Ridgefield,2020-07-09,219
Rocky Hill,2020-07-09,424
Roxbury,2020-07-09,8
Salem,2020-07-09,6
Salisbury,2020-07-09,13
Scotland,2020-07-09,0
Seymour,2020-07-09,234
Sharon,2020-07-09,14
Shelton,2020-07-09,635
Sherman,2020-07-09,16
Simsbury,2020-07-09,134
Somers,2020-07-09,285
South Windsor,2020-07-09,171
Southbury,2020-07-09,200
Southington,2020-07-09,344
Sprague,2020-07-09,5
Stafford,2020-07-09,120
Stamford,2020-07-09,3336
Sterling,2020-07-09,2
Stonington,2020-07-09,35
Stratford,2020-07-09,872
Suffield,2020-07-09,156
Thomaston,2020-07-09,60
Thompson,2020-07-09,41
Tolland,2020-07-09,50
Torrington,2020-07-09,547
Trumbull,2020-07-09,568
Union,2020-07-09,5
Vernon,2020-07-09,212
Voluntown,2020-07-09,9
Wallingford,2020-07-09,493
Warren,2020-07-09,5
Washington,2020-07-09,23
Waterbury,2020-07-09,2049
Waterford,2020-07-09,174
Watertown,2020-07-09,153
West Hartford,2020-07-09,714
West Haven,2020-07-09,1075
Westbrook,2020-07-09,34
Weston,2020-07-09,66
Westport,2020-07-09,316
Wethersfield,2020-07-09,255
Willington,2020-07-09,15
Wilton,2020-07-09,226
Winchester,2020-07-09,53
Windham,2020-07-09,276
Windsor,2020-07-09,585
Windsor Locks,2020-07-09,119
Wolcott,2020-07-09,111
Woodbridge,2020-07-09,146
Woodbury,2020-07-09,52
Woodstock,2020-07-09,16
Andover,2020-07-12,9
Ansonia,2020-07-12,289
Ashford,2020-07-12,20
Avon,2020-07-12,143
Barkhamsted,2020-07-12,27
Beacon Falls,2020-07-12,59
Berlin,2020-07-12,169
Bethany,2020-07-12,38
Bethel,2020-07-12,262
Bethlehem,2020-07-12,12
Bloomfield,2020-07-12,522
Bolton,2020-07-12,23
Bozrah,2020-07-12,7
